Security Code,status,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
532390,1,Taj GVK Hotels & Resorts Ltd.,TAJGVK,TAJGVK HOTELS & RESORTS LTD.,Active,B ,2,INE586B01026,Hotels,Equity,CDGS (Consumer Discretionary Goods & Services),"Hotels, Restaurants & Tourism","Hotels, Restaurants & Tourism",Hotels
532890,1,Take Solutions Ltd,TAKE,TAKE SOLUTIONS LTD.,Active,B ,1,INE142I01023,Pharmaceuticals,Equity,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology,Pharmaceuticals
505160,1,"Talbros Automotive Components Ltd.,",TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LTD.,Active,B ,10,INE187D01011,Auto Parts & Equipment,Equity,CDGS (Consumer Discretionary Goods & Services),Automobiles & Auto Components,Auto Components,Auto Parts & Equipment
531426,1,Tamil Nadu Newsprint And Papers Ltd,TNPL,TAMIL NADU NEWSPRINT & PAPERS LTD.,Active,A ,10,INE107A01015,Paper & Paper Products,Equity,Basic Materials,Forest Materials,Paper & Forest Products,Paper & Paper Products
500777,1,Tamilnadu Petroproducts Ltd,TNPETRO,TAMILNADU PETROPRODUCTS LTD.,Active,A ,10,INE148A01019,Commodity Chemicals,Equity,Basic Materials,Chemicals & Petrochemicals,Chemicals,Commodity Chemicals
523419,1,"Tamilnadu Telecommunications Ltd.,",TNTELE,TAMILNADU TELECOMMUNICATIONS LTD.,Active,T ,10,INE141D01018,Telecom Cables,Equity,Telecom,Telecommunications Equipment,Telecommunications Equipment,Telecom Cables
532790,1,TANLA PLATFORMS LIMITED,TANLA,Tanla Platforms Ltd,Active,A ,1,INE483C01032,IT Software Products,Equity,Information Technology,Software & Services,IT Software & Services,Software Products
532738,1,Tantia Constructions Limited,TANTIACONS,TANTIA CONSTRUCTIONS LTD.,Active,Z ,10,INE388G01018,Construction & Engineering,Equity,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
533203,1,TARAPUR TRANSFORMERS LIMITED,TARAPUR,Tarapur Transformers Ltd,Active,T ,10,INE747K01017,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
543249,1,TARC LIMITED,TARC,Tarc Ltd,Active,B ,2,INE0EK901012,Realty,Equity,CDGS (Consumer Discretionary Goods & Services),Realty,Realty,Realty
532869,1,Tarmat Limited,TARMAT,TARMAT LTD.,Active,B ,10,INE924H01018,Construction & Engineering,Equity,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
543399,1,Tarsons Products Limited,TARSONS,Tarsons Products Ltd,Active,B ,2,INE144Z01023,Healthcare Supplies,Equity,Healthcare,Healthcare Equipment & Supplies,Healthcare Equipment & Supplies,Healthcare Supplies
500770,1,Tata Chemicals Ltd,TATACHEM,TATA CHEMICALS LTD.,Active,A ,10,INE092A01019,Commodity Chemicals,Equity,Basic Materials,Chemicals & Petrochemicals,Chemicals,Commodity Chemicals
532301,1,Tata Coffee Ltd,TATACOFFEE,TATA COFFEE LTD.,Active,A ,1,INE493A01027,Tea & Coffee,Equity,FMCG (Fast Moving Consumer Goods),"Food, Beverages & Tobacco",Agricultural Food Products,Tea & Coffee
500483,1,Tata Communications Limited,TATACOMM,TATA COMMUNICATIONS LTD.,Active,A ,10,INE151A01013,Telecom - Alternate Carriers,Equity,Telecom,Telecom Services,Telecom Services,Alternate Carriers
532540,1,Tata Consultancy Services Ltd.,TCS,TATA CONSULTANCY SERVICES LTD.,Active,A ,1,INE467B01029,IT Consulting & Software,Equity,Information Technology,Software & Services,IT Software & Services,IT Consulting & Application Software
500800,1,TATA CONSUMER PRODUCTS LIMITED,TATACONSUM,Tata Consumer Products Ltd,Active,A ,1,INE192A01025,Tea & Coffee,Equity,FMCG (Fast Moving Consumer Goods),"Food, Beverages & Tobacco",Agricultural Food Products,Tea & Coffee
500408,1,Tata Elxsi Ltd,TATAELXSI,TATA ELXSI LTD.,Active,A ,10,INE670A01012,IT Software Products,Equity,Information Technology,Software & Services,IT Software & Services,Software Products
501301,1,"Tata Investment Corporation Ltd.,",TATAINVEST,TATA INVESTMENT CORPORATION LTD.,Active,A ,10,INE672A01018,Holding Companies,Equity,Finance,Other Financial Services,Other Financial Services,Holding Companies
513434,1,Tata Metaliks Ltd,TATAMETALI,TATA METALIKS LTD.,Active,A ,10,INE056C01010,Iron & Steel/Interm.Products,Equity,Basic Materials,Metals & Mining,Steel,Iron & Steel and Intermediary Products
500570,1,Tata Motors Ltd.,TATAMOTORS,TATA MOTORS LTD.,Active,A ,2,INE155A01022,Commercial Vehicles,Equity,Industrials,Capital Goods,Machinery,"Construction, Agricultural & Commercial Vehicles"
570001,1,Tata Motors Ltd.,TATAMTRDVR,Tata Motors  Ltd - DVR,Active,A ,2,IN9155A01020,Commercial Vehicles,Equity,Industrials,Capital Goods,Machinery,"Construction, Agricultural & Commercial Vehicles"
500400,1,Tata Power Co. Ltd,TATAPOWER,TATA POWER CO.LTD.,Active,A ,1,INE245A01021,Electric Utilities,Equity,Utilities,Utilities,Utilities,Electric Utilities
500470,1,TATA STEEL LIMITED,TATASTEEL,TATA STEEL LTD.,Active,A ,10,INE081A01012,Iron & Steel/Interm.Products,Equity,Basic Materials,Metals & Mining,Steel,Iron & Steel and Intermediary Products
513010,1,TATA STEEL LONG PRODUCTS LIMITED,TATASTLLP,Tata Steel Long Products Ltd,Active,A ,10,INE674A01014,Iron & Steel/Interm.Products,Equity,Basic Materials,Metals & Mining,Steel,Iron & Steel and Intermediary Products
532371,1,Tata Teleservices (Maharashtra) Ltd.,TTML,TATA TELESERVICES (MAHARASHTRA) LTD.,Active,T ,10,INE517B01013,Telecom Services,Equity,Telecom,Telecom Services,Telecom Services,Telecommunication Services
543321,1,Tatva Chintan Pharma Chem Limited,TATVA,Tatva Chintan Pharma Chem Ltd,Active,B ,10,INE0GK401011,Specialty Chemicals,Equity,Basic Materials,Chemicals & Petrochemicals,Chemicals,Specialty Chemicals
533393,1,TCI Developers Limited,TCIDEVELOP,TCI DEVELOPERS LTD.,Active,B ,10,INE662L01016,Realty,Equity,CDGS (Consumer Discretionary Goods & Services),Realty,Realty,Realty
540212,1,TCI Express Limited,TCIEXP,TCI Express Ltd,Active,A ,2,INE586V01016,Transportation - Logistics,Equity,Industrials,Transportation,Transport Services,Logistics
501242,1,TCI Finance Limited,TCIFINANCE,TCI FINANCE LTD.,Active,T ,10,INE911B01018,Finance (including NBFCs),Equity,Finance,Other Financial Services,Other Financial Services,Other Finance companies (including NBFCs)
541700,1,TCNS Clothing Co. Limited,TCNSBRANDS,TCNS Clothing Co. Ltd,Active,A ,2,INE778U01029,Other Apparels & Accessories,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Other Apparels & Accessories
523301,1,TCPL Packaging Limited,TCPLPACK,TCPL PACKAGING LTD.-$,Active,B ,10,INE822C01015,Containers & Packaging,Equity,Industrials,General Industrials,General Industrials,Containers & Packaging
533553,1,TD Power Systems Ltd,TDPOWERSYS,T D POWER SYSTEMS LTD.,Active,B ,10,INE419M01019,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
539658,1,TeamLease Services Limited,TEAMLEASE,TeamLease Services Ltd,Active,A ,10,INE985S01024,Sp.Consumer Services,Equity,CDGS (Consumer Discretionary Goods & Services),Diversified Consumer Services,Diversified Consumer Services,Specialized Consumer Services
532755,1,Tech Mahindra Limited,TECHM,TECH MAHINDRA LTD.,Active,A ,5,INE669C01036,IT Consulting & Software,Equity,Information Technology,Software & Services,IT Software & Services,IT Consulting & Application Software
526576,1,TECHINDIA NIRMAN LIMITED,TECHIN,TECHINDIA NIRMAN LIMITED,Active,T ,10,INE778A01021,Realty,Equity,CDGS (Consumer Discretionary Goods & Services),Realty,Realty,Realty
542141,1,Techno Electric & Engineering Company Limited,TECHNOE,Techno Electric & Engineering Company Ltd,Active,A ,2,INE285K01026,Construction & Engineering,Equity,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
532804,1,Technocraft Industries (India) Ltd.,TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,Active,B ,10,INE545H01011,Iron & Steel Products,Equity,Industrials,General Industrials,General Industrials,Iron & Steel Products
543413,1,Tega Industries Limited,TEGA,Tega Industries Ltd,Active,B ,10,INE011K01018,Industrial Machinery,Equity,Industrials,Capital Goods,Machinery,Industrial Machinery
540595,1,Tejas Networks Limited,TEJASNET,Tejas Networks Ltd,Active,A ,10,INE010J01012,Other Telecom Services,Equity,Telecom,Telecom Services,Telecom Services,Other Telecom Services
533982,1,Tera Software Ltd.,TERASOFT,TERA SOFTWARE LTD.,Active,B ,10,INE482B01010,IT Consulting & Software,Equity,Information Technology,Software & Services,IT Software & Services,IT Consulting & Application Software
505400,1,Texmaco Infrastructure & Holdings Ltd,TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,Active,B ,1,INE435C01024,Realty,Equity,CDGS (Consumer Discretionary Goods & Services),Realty,Realty,Realty
533326,1,Texmaco Rail & Engineering Limited,TEXRAIL,TEXMACO RAIL & ENGINEERING LTD.,Active,B ,1,INE621L01012,Construction & Engineering,Equity,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
533164,1,Texmo Pipes and Products Limited,TEXMOPIPES,TEXMO PIPES & PRODUCTS LTD.,Active,B ,10,INE141K01013,Plastic Products,Equity,Industrials,General Industrials,General Industrials,Plastic Products
532845,1,TGB Banquets and Hotels Limited,TGBHOTELS,TGB BANQUETS AND HOTELS LTD.,Active,B ,10,INE797H01018,Hotels,Equity,CDGS (Consumer Discretionary Goods & Services),"Hotels, Restaurants & Tourism","Hotels, Restaurants & Tourism",Hotels
533158,1,Thangamayil Jewellery Limited,THANGAMAYL,Thangamayil Jewellery Ltd,Active,B ,10,INE085J01014,Other Apparels & Accessories,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Other Apparels & Accessories
590062,1,The Andhra Sugars Ltd.,ANDHRSUGAR,ANDHRA SUGARS LTD.,Active,B ,2,INE715B01021,Commodity Chemicals,Equity,Basic Materials,Chemicals & Petrochemicals,Chemicals,Commodity Chemicals
542460,1,The Anup Engineering Ltd,ANUP,The Anup Engineering Ltd,Active,B ,10,INE294Z01018,Industrial Machinery,Equity,Industrials,Capital Goods,Machinery,Industrial Machinery
522073,1,The Hi-Tech Gears Limited,HITECHGEAR,The Hi-Tech Gears Ltd,Active,B ,10,INE127B01011,Auto Parts & Equipment,Equity,CDGS (Consumer Discretionary Goods & Services),Automobiles & Auto Components,Auto Components,Auto Parts & Equipment
530023,1,THE INVESTMENT TRUST OF INDIA LIMITED,THEINVEST,The Investment Trust Of India Ltd,Active,B ,10,INE924D01017,Finance (including NBFCs),Equity,Finance,Other Financial Services,Other Financial Services,Other Finance companies (including NBFCs)
540210,1,The Mandhana Retail Ventures Limited,TMRVL,The Mandhana Retail Ventures Ltd,Active,B ,10,INE759V01019,Specialty Retail,Equity,CDGS (Consumer Discretionary Goods & Services),Retailing,Retailing,Specialty Retail
540769,1,The New India Assurance Company Limited,NIACL,The New India Assurance Company Ltd,Active,A ,5,INE470Y01017,General Insurance,Equity,Finance,Insurance,Insurance,General Insurance
503100,1,"The Phoenix Mills Ltd.,",PHOENIXLTD,The Phoenix Mills Ltd,Active,A ,2,INE211B01039,Realty,Equity,CDGS (Consumer Discretionary Goods & Services),Realty,Realty,Realty
500260,1,The Ramco Cements Limited,RAMCOCEM,The Ramco Cements Limited,Active,A ,1,INE331A01037,Cement & Cement Products,Equity,Basic Materials,Construction Materials,Cement & Cement Products,Cement & Cement Products
530199,1,Themis Medicare Ltd.,THEMISMED,THEMIS MEDICARE LTD.,Active,T ,10,INE083B01016,Pharmaceuticals,Equity,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology,Pharmaceuticals
500411,1,Thermax Ltd.,THERMAX,THERMAX LTD.,Active,A ,2,INE152A01029,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
500412,1,"Thirumalai Chemicals Ltd.,",TIRUMALCHM,THIRUMALAI CHEMICALS LTD.,Active,A ,1,INE338A01024,Commodity Chemicals,Equity,Basic Materials,Chemicals & Petrochemicals,Chemicals,Commodity Chemicals
500413,1,"Thomas Cook (India) Ltd.,",THOMASCOOK,THOMAS COOK (INDIA) LTD.,Active,A ,1,INE332A01027,Travel Support Services,Equity,CDGS (Consumer Discretionary Goods & Services),"Hotels, Restaurants & Tourism","Hotels, Restaurants & Tourism",Travel Support Services
533941,1,THOMAS SCOTT (INDIA) LIMITED,THOMASCOTT,THOMAS SCOTT (INDIA) LIMITED,Active,T ,10,INE480M01011,Other Apparels & Accessories,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Other Apparels & Accessories
539871,1,Thyrocare Technologies Limited,THYROCARE,Thyrocare Technologies Ltd,Active,A ,10,INE594H01019,Healthcare Services,Equity,Healthcare,Healthcare Services,Healthcare Services,Healthcare Services
590005,1,Tide Water Oil (India) Ltd.,TIDEWATER,TIDE WATER OIL (INDIA) LTD.,Active,B ,2,INE484C01030,Oil Marketing & Distribution,Equity,Energy,Oil & Gas,"Oil Equipment, Services & Distribution",Oil Marketing & Distribution
533629,1,TIJARIA POLYPIPES LIMITED,TIJARIA,TIJARIA POLYPIPES LTD.,Active,T ,10,INE440L01017,Plastic Products,Equity,Industrials,General Industrials,General Industrials,Plastic Products
505196,1,"TIL Ltd.,",TIL,TIL LTD.,Active,B ,10,INE806C01018,Transport Related Services,Equity,Industrials,Transportation,Transport Services,Transport Related Services
507205,1,Tilaknagar Industries Ltd,TI,TILAKNAGAR INDUSTRIES LTD.-$,Active,B ,10,INE133E01013,Breweries & Distilleries,Equity,FMCG (Fast Moving Consumer Goods),"Food, Beverages & Tobacco",Beverages,Breweries & Distilleries
532856,1,Time Technoplast Limited,TIMETECHNO,TIME TECHNOPLAST LTD.,Active,A ,1,INE508G01029,Plastic Products,Equity,Industrials,General Industrials,General Industrials,Plastic Products
511559,1,Times Guaranty Ltd.,TIMESGTY,TIMES GUARANTY LTD.,Active,B ,10,INE289C01025,Finance (including NBFCs),Equity,Finance,Other Financial Services,Other Financial Services,Other Finance companies (including NBFCs)
522113,1,Timken India Ltd,TIMKEN,TIMKEN INDIA LTD.,Active,A ,10,INE325A01013,Industrial Machinery,Equity,Industrials,Capital Goods,Machinery,Industrial Machinery
504966,1,"Tinplate Company of India Ltd.,",TINPLATE,TINPLATE COMPANY OF INDIA LTD.,Active,A ,10,INE422C01014,Containers & Packaging,Equity,Industrials,General Industrials,General Industrials,Containers & Packaging
532375,1,Tips Industries Limited,TIPSINDLTD,TIPS INDUSTRIES LTD.,Active,T ,10,INE716B01011,Movies & Entertainment,Equity,CDGS (Consumer Discretionary Goods & Services),Media,Media,Movies & Entertainment
532966,1,Titagarh Wagons Ltd,TWL,TITAGARH WAGONS LTD.,Active,B ,2,INE615H01020,Commercial Vehicles,Equity,Industrials,Capital Goods,Machinery,"Construction, Agricultural & Commercial Vehicles"
500114,1,Titan Company Limited,TITAN,Titan Company Limited,Active,A ,1,INE280A01028,Other Apparels & Accessories,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Other Apparels & Accessories
500418,1,Tokyo Plast International Ltd.,TOKYOPLAST,TOKYO PLAST INTERNATIONAL LTD.,Active,B ,10,INE932C01012,Plastic Products,Equity,Industrials,General Industrials,General Industrials,Plastic Products
500420,1,Torrent Pharmaceuticals Ltd.,TORNTPHARM,TORRENT PHARMACEUTICALS LTD.,Active,A ,5,INE685A01028,Pharmaceuticals,Equity,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology,Pharmaceuticals
532779,1,TORRENT POWER LIMITED,TORNTPOWER,TORRENT POWER LTD.,Active,A ,10,INE813H01021,Electric Utilities,Equity,Utilities,Utilities,Utilities,Electric Utilities
526650,1,Tourism Finance Corpn. Of India Ltd,TFCILTD,TOURISM FINANCE CORPORATION OF INDIA LTD.,Active,B ,10,INE305A01015,Financial Institutions,Equity,Finance,Other Financial Services,Other Financial Services,Financial Institutions
532928,1,Transformers and Rectifiers (India) Limited,TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,Active,B ,1,INE763I01026,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
532349,1,Transport Corporation of India Ltd,TCI,TRANSPORT CORPORATION OF INDIA LTD.,Active,A ,2,INE688A01022,Surface Transportation,Equity,Industrials,Transportation,Transport Services,Surface Transportation
532812,1,Transwarranty Finance Limited,TFL,TRANSWARRANTY FINANCE LTD.,Active,B ,10,INE804H01012,Finance (including NBFCs),Equity,Finance,Other Financial Services,Other Financial Services,Other Finance companies (including NBFCs)
533540,1,Tree House Education & Accessories Limited,TREEHOUSE,TREE HOUSE EDUCATION & ACCESSORIES LTD.,Active,T ,10,INE040M01013,Education,Equity,CDGS (Consumer Discretionary Goods & Services),Diversified Consumer Services,Diversified Consumer Services,Education
542233,1,Trejhara Solutions Limited,TREJHARA,Trejhara Solutions Ltd,Active,B ,10,INE00CA01015,IT Consulting & Software,Equity,Information Technology,Software & Services,IT Software & Services,IT Consulting & Application Software
500251,1,Trent Ltd [Lakme Ltd],TRENT,TRENT LTD.,Active,A ,1,INE849A01020,Specialty Retail,Equity,CDGS (Consumer Discretionary Goods & Services),Retailing,Retailing,Specialty Retail
505854,1,TRF Ltd,TRF,TRF LTD.-$,Active,B ,10,INE391D01019,Industrial Machinery,Equity,Industrials,Capital Goods,Machinery,Industrial Machinery
534369,1,Tribhovandas Bhimji Zaveri Limited,TBZ,TRIBHOVANDAS BHIMJI ZAVERI LTD.,Active,B ,10,INE760L01018,Other Apparels & Accessories,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Other Apparels & Accessories
521064,1,Trident Ltd,TRIDENT,TRIDENT LTD.,Active,T ,1,INE064C01022,Textiles,Equity,CDGS (Consumer Discretionary Goods & Services),"Textiles, Apparels & Accessories","Textiles, Apparels & Accessories",Textiles
517562,1,Trigyn Technologies Ltd.,TRIGYN,TRIGYN TECHNOLOGIES LTD.,Active,B ,10,INE948A01012,IT Consulting & Software,Equity,Information Technology,Software & Services,IT Software & Services,IT Consulting & Application Software
532356,1,Triveni Engineering & Industries Ltd,TRIVENI,TRIVENI ENGINEERING & INDUSTRIES LTD.,Active,A ,1,INE256C01024,Sugar,Equity,FMCG (Fast Moving Consumer Goods),"Food, Beverages & Tobacco",Agricultural Food Products,Sugar
533655,1,Triveni Turbine Limited,TRITURBINE,TRIVENI TURBINE LTD.,Active,A ,1,INE152M01016,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
517506,1,TTK Prestige Ltd.,TTKPRESTIG,TTK PRESTIGE LTD.,Active,A ,1,INE690A01028,Houseware,Equity,CDGS (Consumer Discretionary Goods & Services),Consumer Durables,Consumer Durables,Houseware
540762,1,Tube Investments of India Ltd,TIINDIA,Tube Investments of India Ltd,Active,A ,1,INE974X01010,Auto Parts & Equipment,Equity,CDGS (Consumer Discretionary Goods & Services),Automobiles & Auto Components,Auto Components,Auto Parts & Equipment
540083,1,TV VISION LIMITED,TVVISION,TV Vision Ltd,Active,T ,10,INE871L01013,Broadcasting & Cable TV,Equity,CDGS (Consumer Discretionary Goods & Services),Media,Media,Broadcasting & Cable TV
532800,1,TV18 Broadcast Ltd.,TV18BRDCST,TV18 BROADCAST LTD.,Active,A ,2,INE886H01027,Broadcasting & Cable TV,Equity,CDGS (Consumer Discretionary Goods & Services),Media,Media,Broadcasting & Cable TV
532513,1,TVS Electronics Ltd.,TVSELECT,TVS ELECTRONICS LTD.,Active,B ,10,INE236G01019,Storage Media & Peripherals,Equity,Information Technology,Hardware Technology & Equipment,Computers & Peripherals,Storage Media & Peripherals
